0,1,2
51,0,328
51,0,325
51,1,316
51,1,314
51,0,308
51,0,306
51,0,301
51,0,298
51,0,297
51,0,294
51,0,286
51,0,284
51,0,283
51,0,281
51,0,279
51,0,278
51,0,275
51,0,274
51,0,273
51,0,272
51,0,271
51,0,270
51,0,269
51,0,268
51,0,267
51,0,265
51,0,264
51,0,263
51,0,260
51,0,258
51,0,257
51,0,256
51,0,255
51,0,254
51,0,252
51,0,251
51,0,248
51,0,247
51,0,246
51,0,245
51,0,243
51,0,242
51,0,240
51,0,239
51,0,238
51,0,237
51,0,236
51,0,235
51,0,234
51,0,233
51,0,232
51,0,231
51,0,230
51,0,229
51,0,226
51,0,225
51,0,224
51,0,223
51,0,221
51,0,220
51,0,218
51,0,217
51,0,212
51,0,210
51,0,209
51,0,208
51,0,207
51,0,206
51,0,205
51,0,204
51,0,203
51,0,202
51,0,201
51,0,200
51,0,198
51,0,195
51,0,193
51,0,192
51,0,191
51,0,190
51,0,189
51,0,186
51,0,183
51,1,177
51,0,175
51,0,174
51,0,169
51,0,168
51,0,166
51,0,165
51,1,162
51,0,159
51,0,158
51,0,157
51,0,153
51,0,148
51,0,147
51,0,144
51,0,142
51,0,140
51,0,139
51,0,138
51,0,137
51,0,136
51,0,135
51,0,132
51,0,131
51,0,127
51,0,123
51,0,122
51,0,121
51,0,119
51,0,118
51,0,117
51,0,116
51,0,114
51,0,113
51,0,112
51,0,111
51,0,109
51,0,107
51,0,106
51,0,105
51,0,104
51,0,103
51,0,102
51,0,101
51,0,100
51,0,99
51,0,95
51,0,94
51,0,93
51,0,92
51,0,91
51,0,89
51,0,88
51,0,86
51,0,85
51,0,83
51,0,80
51,0,79
51,0,77
51,0,75
51,0,73
51,0,72
51,0,70
51,0,69
51,0,67
51,0,64
51,0,62
51,0,60
51,0,58
51,0,57
51,1,50
51,1,49
51,1,46
51,0,44
51,0,37
51,0,36
51,0,35
51,0,32
51,0,27
51,1,22
51,1,21
51,1,20
51,1,17
51,0,13
51,1,12
51,1,11
51,1,10
51,1,7
51,0,6
51,1,4
51,1,2
51,1,0
50,0,340
50,0,339
50,0,335
50,0,333
50,0,329
50,0,328
50,0,327
50,0,308
50,0,305
50,0,301
50,0,286
50,0,285
50,0,284
50,0,283
50,0,282
50,0,281
50,0,280
50,0,279
50,0,278
50,0,277
50,0,276
50,0,274
50,0,273
50,0,272
50,0,271
50,0,270
50,0,269
50,0,268
50,0,267
50,0,266
50,0,265
50,0,264
50,0,263
50,0,262
50,0,261
50,0,260
50,0,259
50,0,258
50,0,257
50,0,256
50,0,255
50,0,254
50,0,253
50,0,252
50,0,251
50,0,250
50,0,249
50,0,248
50,0,245
50,0,243
50,0,242
50,0,238
50,0,237
50,0,236
50,0,235
50,0,233
50,0,232
50,0,230
50,0,228
50,0,227
50,0,226
50,0,225
50,0,224
50,0,223
50,0,221
50,0,220
50,0,218
50,0,217
50,0,210
50,0,209
50,0,208
50,0,207
50,0,206
50,0,204
50,0,203
50,0,202
50,0,201
50,0,200
50,0,198
50,0,197
50,0,196
50,0,195
50,0,193
50,0,192
50,0,189
50,0,186
50,0,185
50,0,183
50,0,175
50,0,168
50,0,167
50,0,166
50,1,161
50,0,159
50,0,158
50,0,157
50,0,156
50,0,153
50,0,152
50,0,151
50,0,150
50,0,149
50,0,148
50,0,147
50,0,146
50,0,145
50,0,144
50,0,143
50,0,142
50,0,141
50,0,140
50,0,138
50,0,137
50,0,136
50,0,135
50,0,134
50,0,133
50,0,132
50,0,131
50,0,127
50,0,126
50,0,125
50,0,123
50,0,122
50,0,121
50,0,120
50,0,119
50,0,118
50,0,117
50,0,116
50,0,115
50,0,114
50,0,113
50,0,112
50,0,109
50,0,108
50,0,107
50,0,105
50,0,103
50,0,101
50,0,100
50,0,99
50,0,98
50,0,96
50,0,95
50,0,94
50,0,92
50,0,91
50,0,89
50,0,88
50,0,86
50,0,85
50,0,83
50,0,80
50,0,79
50,0,78
50,0,77
50,0,76
50,0,75
50,0,73
50,0,72
50,0,71
50,0,70
50,0,69
50,0,67
50,0,65
50,0,64
50,0,63
50,0,62
50,0,60
50,0,58
50,0,53
50,0,52
50,0,50
50,0,48
50,0,47
50,0,46
50,0,44
50,0,42
50,0,39
50,0,37
50,0,36
50,0,35
50,0,32
50,1,30
50,0,29
50,0,22
50,1,20
50,1,19
50,0,13
50,1,11
50,0,6
50,1,4
49,0,340
49,0,339
49,0,333
49,0,329
49,0,319
49,0,317
49,0,308
49,0,304
49,0,297
49,0,288
49,0,286
49,0,284
49,0,283
49,0,281
49,0,279
49,0,278
49,0,277
49,0,275
49,0,274
49,0,272
49,0,271
49,0,270
49,0,269
49,0,268
49,0,267
49,0,266
49,0,264
49,0,262
49,0,261
49,0,260
49,0,259
49,0,258
49,0,257
49,0,255
49,0,254
49,0,252
49,0,248
49,0,243
49,0,242
49,0,241
49,0,238
49,0,237
49,0,236
49,0,234
49,0,233
49,0,232
49,0,231
49,0,230
49,0,229
49,0,228
49,0,226
49,0,225
49,0,224
49,0,223
49,0,221
49,0,220
49,0,218
49,0,209
49,0,208
49,0,207
49,0,206
49,0,204
49,0,202
49,0,201
49,0,200
49,0,198
49,0,196
49,0,195
49,0,193
49,0,192
49,0,190
49,0,189
49,0,188
49,0,186
49,0,184
49,0,183
49,0,181
49,0,179
49,1,177
49,0,175
49,1,173
49,1,162
49,1,161
49,0,159
49,0,158
49,0,157
49,1,154
49,0,150
49,0,147
49,0,146
49,0,144
49,0,143
49,0,142
49,0,140
49,0,137
49,0,136
49,0,135
49,0,134
49,0,132
49,0,131
49,0,128
49,0,127
49,0,123
49,0,122
49,0,121
49,0,119
49,0,118
49,0,117
49,0,116
49,0,114
49,0,113
49,0,112
49,0,109
49,0,105
49,0,103
49,0,100
49,0,99
49,0,95
49,0,94
49,0,93
49,0,92
49,0,91
49,0,89
49,0,88
49,0,85
49,0,83
49,0,80
49,0,79
49,0,78
49,0,73
49,0,72
49,0,71
49,0,70
49,0,69
49,0,67
49,0,65
49,0,64
49,0,62
49,0,60
49,0,58
49,1,50
49,1,49
49,0,46
49,0,44
49,0,42
49,1,40
49,0,37
49,0,36
49,1,28
49,0,27
49,1,26
49,1,22
49,1,21
49,1,19
49,1,17
49,0,13
49,1,11
49,1,4
49,1,2
49,1,0
48,0,339
48,0,331
48,0,329
48,0,324
48,0,321
48,0,320
48,1,314
48,0,310
48,0,309
48,0,304
48,0,297
48,0,294
48,0,286
48,0,284
48,0,283
48,0,282
48,0,281
48,0,280
48,0,279
48,0,278
48,0,277
48,0,276
48,0,274
48,0,273
48,0,272
48,0,271
48,0,270
48,0,269
48,0,267
48,0,266
48,0,265
48,0,264
48,0,263
48,0,262
48,0,261
48,0,260
48,0,259
48,0,258
48,0,257
48,0,256
48,0,255
48,0,254
48,0,249
48,0,248
48,0,247
48,0,245
48,0,243
48,0,242
48,0,241
48,0,240
48,0,239
48,0,238
48,0,237
48,0,235
48,0,233
48,0,231
48,0,230
48,0,229
48,0,228
48,0,223
48,0,221
48,0,220
48,0,218
48,0,209
48,0,206
48,0,204
48,0,203
48,0,202
48,0,200
48,0,198
48,0,197
48,0,193
48,0,192
48,0,190
48,0,189
48,0,188
48,0,187
48,0,186
48,0,184
48,0,183
48,0,181
48,0,179
48,1,177
48,1,174
48,1,173
48,0,160
48,0,159
48,0,158
48,0,157
48,0,156
48,0,155
48,0,152
48,0,151
48,0,149
48,0,148
48,0,147
48,0,146
48,0,144
48,0,142
48,0,141
48,0,140
48,0,139
48,0,138
48,0,136
48,0,135
48,0,134
48,0,132
48,0,131
48,0,130
48,0,129
48,0,128
48,0,127
48,0,126
48,0,125
48,0,123
48,0,122
48,0,121
48,0,120
48,0,119
48,0,118
48,0,117
48,0,116
48,0,114
48,0,113
48,0,112
48,0,109
48,0,106
48,0,105
48,0,104
48,0,103
48,0,101
48,0,100
48,0,99
48,0,95
48,0,94
48,0,93
48,0,92
48,0,91
48,0,89
48,0,88
48,0,85
48,0,80
48,0,79
48,0,75
48,0,74
48,0,72
48,0,71
48,0,69
48,0,67
48,0,65
48,0,64
48,0,63
48,0,62
48,0,60
48,0,58
48,0,57
48,0,56
48,0,55
48,0,54
48,1,50
48,1,49
48,0,47
48,0,44
48,0,37
48,0,36
48,0,35
48,0,32
48,1,22
48,1,20
48,1,19
48,1,17
48,1,12
48,1,11
48,1,7
48,0,6
48,1,4
48,0,3
48,1,2
47,0,340
47,0,339
47,0,337
47,0,329
47,0,328
47,0,308
47,0,307
47,0,301
47,1,291
47,0,286
47,0,285
47,0,284
47,0,283
47,0,281
47,0,278
47,0,276
47,0,274
47,0,273
47,0,272
47,0,271
47,0,270
47,0,269
47,0,268
47,0,267
47,0,266
47,0,265
47,0,264
47,0,262
47,0,261
47,0,260
47,0,259
47,0,258
47,0,257
47,0,255
47,0,254
47,0,252
47,0,248
47,0,245
47,0,243
47,0,242
47,0,241
47,0,238
47,0,237
47,0,236
47,0,235
47,0,233
47,0,232
47,0,231
47,0,230
47,0,229
47,0,228
47,0,224
47,0,223
47,0,221
47,0,220
47,0,218
47,0,217
47,0,213
47,0,210
47,0,209
47,0,208
47,0,207
47,0,206
47,0,204
47,0,203
47,0,202
47,0,201
47,0,200
47,0,198
47,0,197
47,0,196
47,0,195
47,0,193
47,0,192
47,0,189
47,0,186
47,0,185
47,0,175
47,0,174
47,0,166
47,1,162
47,1,161
47,0,158
47,0,157
47,0,153
47,0,151
47,0,147
47,0,146
47,0,144
47,0,143
47,0,142
47,0,140
47,0,138
47,0,136
47,0,135
47,0,134
47,0,132
47,0,131
47,0,129
47,0,127
47,0,126
47,0,123
47,0,122
47,0,121
47,0,118
47,0,117
47,0,116
47,0,114
47,0,112
47,0,109
47,0,108
47,0,105
47,0,103
47,0,100
47,0,99
47,0,97
47,0,95
47,0,94
47,0,92
47,0,91
47,0,88
47,0,86
47,0,85
47,0,80
47,0,79
47,0,78
47,0,77
47,0,76
47,0,75
47,0,74
47,0,73
47,0,72
47,0,71
47,0,70
47,0,69
47,0,67
47,0,65
47,0,64
47,0,63
47,0,62
47,0,60
47,0,58
47,0,52
47,0,51
47,1,49
47,0,46
47,0,44
47,1,40
47,0,37
47,0,36
47,1,34
47,1,33
47,0,32
47,1,28
47,1,24
47,1,22
47,1,20
47,0,13
47,1,11
47,1,7
47,1,6
47,1,5
47,1,4
47,1,0
46,0,333
46,0,329
46,1,314
46,0,301
46,0,298
46,0,297
46,0,286
46,0,283
46,0,281
46,0,279
46,0,278
46,0,276
46,0,274
46,0,272
46,0,271
46,0,270
46,0,269
46,0,268
46,0,267
46,0,264
46,0,262
46,0,261
46,0,259
46,0,258
46,0,254
46,0,252
46,0,248
46,0,237
46,0,236
46,0,232
46,0,230
46,0,229
46,0,228
46,0,225
46,0,224
46,0,223
46,0,221
46,0,220
46,0,218
46,1,215
46,0,210
46,0,209
46,0,207
46,0,206
46,0,203
46,0,202
46,0,201
46,0,200
46,0,198
46,0,197
46,0,195
46,0,193
46,0,192
46,0,186
46,0,185
46,0,183
46,0,167
46,0,166
46,1,162
46,1,161
46,0,158
46,0,157
46,0,147
46,0,146
46,0,144
46,0,141
46,0,138
46,0,136
46,0,134
46,0,132
46,0,131
46,0,127
46,0,125
46,0,123
46,0,122
46,0,121
46,0,119
46,0,117
46,0,116
46,0,114
46,0,112
46,0,105
46,0,103
46,0,99
46,0,95
46,0,94
46,0,93
46,0,92
46,0,91
46,0,89
46,0,88
46,1,84
46,0,80
46,0,79
46,0,78
46,0,75
46,0,74
46,0,73
46,0,72
46,0,71
46,0,70
46,0,67
46,0,65
46,0,64
46,0,63
46,0,62
46,0,60
46,0,58
46,1,50
46,1,49
46,0,46
46,0,44
46,1,40
46,1,34
46,1,33
46,0,32
46,1,31
46,1,29
46,1,28
46,0,27
46,1,26
46,1,22
46,1,21
46,1,19
46,0,13
46,1,11
46,1,10
46,1,9
46,1,7
46,1,6
46,1,5
46,1,4
46,1,2
46,1,0
45,1,314
45,0,306
45,0,305
45,0,301
45,0,286
45,0,284
45,0,283
45,0,281
45,0,280
45,0,279
45,0,278
45,0,272
45,0,271
45,0,270
45,0,269
45,0,268
45,0,267
45,0,265
45,0,264
45,0,262
45,0,261
45,0,260
45,0,259
45,0,258
45,0,257
45,0,256
45,0,255
45,0,254
45,0,252
45,0,248
45,0,243
45,0,242
45,0,236
45,0,230
45,0,229
45,0,228
45,0,224
45,0,223
45,0,221
45,0,218
45,0,210
45,0,209
45,0,207
45,0,206
45,0,203
45,0,202
45,0,201
45,0,200
45,0,198
45,0,196
45,0,193
45,0,192
45,0,186
45,0,183
45,1,162
45,1,161
45,0,159
45,0,158
45,0,157
45,0,147
45,0,146
45,0,144
45,0,143
45,0,140
45,0,138
45,0,136
45,0,134
45,0,132
45,0,131
45,0,127
45,0,125
45,0,123
45,0,122
45,0,121
45,0,116
45,0,114
45,0,112
45,0,105
45,0,101
45,0,100
45,0,99
45,0,92
45,0,91
45,0,89
45,0,88
45,0,86
45,0,83
45,0,80
45,0,73
45,0,70
45,0,69
45,0,67
45,0,66
45,0,65
45,0,64
45,0,63
45,0,60
45,0,58
45,1,49
45,0,44
45,1,41
45,1,40
45,1,33
45,1,28
45,1,26
45,1,24
45,1,22
45,1,21
45,1,20
45,1,19
45,1,17
45,1,11
45,1,10
45,1,9
45,1,7
45,1,5
45,1,4
45,1,2
45,1,0
44,0,343
44,0,342
44,0,340
44,0,339
44,0,337
44,0,335
44,0,334
44,0,333
44,0,329
44,0,313
44,0,312
44,0,311
44,0,308
44,0,307
44,0,306
44,0,304
44,0,303
44,0,301
44,0,277
44,0,276
44,0,275
44,0,274
44,0,273
44,0,272
44,0,271
44,0,270
44,0,269
44,0,268
44,0,267
44,0,266
44,0,265
44,0,264
44,0,263
44,0,262
44,0,261
44,0,260
44,0,259
44,0,258
44,0,257
44,0,255
44,0,254
44,0,253
44,0,252
44,0,250
44,0,249
44,0,248
44,0,245
44,0,243
44,0,242
44,0,241
44,0,238
44,0,237
44,0,236
44,0,235
44,0,233
44,0,232
44,0,231
44,0,230
44,0,229
44,0,228
44,0,227
44,0,226
44,0,225
44,0,224
44,0,223
44,0,221
44,0,220
44,0,218
44,0,217
44,0,214
44,0,213
44,0,210
44,0,209
44,0,208
44,0,207
44,0,206
44,0,203
44,0,202
44,0,201
44,0,200
44,0,198
44,0,197
44,0,195
44,0,193
44,1,177
44,0,175
44,0,167
44,0,166
44,0,165
44,0,164
44,1,162
44,0,157
44,0,156
44,0,155
44,0,153
44,0,152
44,0,151
44,0,150
44,0,149
44,0,147
44,0,146
44,0,145
44,0,144
44,0,143
44,0,142
44,0,141
44,0,138
44,0,136
44,0,135
44,0,134
44,0,132
44,0,131
44,0,130
44,0,129
44,0,128
44,0,127
44,0,126
44,0,125
44,0,124
44,0,123
44,0,122
44,0,121
44,0,120
44,0,119
44,0,118
44,0,117
44,0,116
44,0,114
44,0,113
44,0,112
44,0,110
44,0,109
44,0,108
44,0,105
44,0,103
44,0,101
44,0,100
44,0,98
44,0,97
44,0,96
44,0,95
44,0,94
44,0,93
44,0,92
44,0,91
44,0,90
44,0,88
44,0,86
44,0,85
44,0,83
44,0,82
44,0,80
44,0,79
44,0,78
44,0,75
44,0,74
44,0,73
44,0,72
44,0,71
44,0,70
44,0,69
44,0,67
44,0,65
44,0,64
44,0,62
44,0,60
44,0,58
44,0,51
44,0,47
44,0,46
44,0,42
44,0,37
44,0,35
44,0,32
44,0,27
44,1,19
44,0,13
44,0,6
44,1,4
44,0,3
43,0,333
43,0,330
43,0,329
43,0,327
43,0,308
43,0,304
43,0,302
43,0,301
43,0,299
43,0,298
43,0,297
43,1,296
43,0,286
43,0,283
43,0,281
43,0,278
43,0,276
43,0,275
43,0,274
43,0,272
43,0,271
43,0,270
43,0,269
43,0,268
43,0,267
43,0,266
43,0,265
43,0,264
43,0,263
43,0,262
43,0,261
43,0,260
43,0,259
43,0,258
43,0,257
43,0,255
43,0,254
43,0,253
43,0,252
43,0,250
43,0,248
43,0,243
43,0,239
43,0,238
43,0,237
43,0,236
43,0,234
43,0,233
43,0,232
43,0,230
43,0,229
43,0,228
43,0,226
43,0,225
43,0,224
43,0,223
43,0,221
43,0,220
43,0,218
43,0,211
43,0,209
43,0,207
43,0,206
43,0,204
43,0,203
43,0,202
43,0,201
43,0,200
43,0,199
43,0,198
43,0,197
43,0,196
43,0,195
43,0,193
43,0,192
43,0,190
43,0,189
43,0,186
43,0,185
43,0,184
43,0,183
43,1,177
43,0,175
43,0,174
43,0,168
43,0,165
43,1,162
43,0,159
43,0,158
43,0,157
43,0,156
43,0,149
43,0,147
43,0,144
43,0,142
43,0,141
43,0,138
43,0,137
43,0,136
43,0,135
43,0,134
43,0,132
43,0,131
43,0,127
43,0,126
43,0,123
43,0,121
43,0,120
43,0,118
43,0,116
43,0,114
43,0,105
43,0,100
43,0,99
43,0,98
43,0,97
43,0,96
43,0,95
43,0,94
43,0,93
43,0,92
43,0,91
43,0,88
43,0,85
43,0,80
43,0,79
43,0,78
43,0,76
43,0,74
43,0,73
43,0,72
43,0,71
43,0,70
43,0,69
43,0,67
43,0,65
43,0,64
43,0,63
43,0,62
43,0,60
43,0,58
43,0,52
43,1,50
43,1,49
43,0,46
43,0,44
43,1,40
43,1,34
43,1,33
43,0,32
43,1,31
43,1,30
43,1,22
43,1,21
43,1,20
43,1,19
43,0,13
43,1,11
43,1,7
43,1,4
43,1,2
42,0,333
42,0,330
42,0,329
42,0,324
42,0,323
42,0,318
42,0,317
42,1,314
42,0,305
42,0,301
42,0,298
42,0,297
42,0,288
42,0,286
42,0,284
42,0,283
42,0,281
42,0,278
42,0,277
42,0,276
42,0,274
42,0,272
42,0,270
42,0,269
42,0,268
42,0,267
42,0,266
42,0,264
42,0,262
42,0,261
42,0,260
42,0,257
42,0,255
42,0,254
42,0,252
42,0,248
42,0,245
42,0,243
42,0,242
42,0,236
42,0,235
42,0,233
42,0,232
42,0,231
42,0,230
42,0,229
42,0,226
42,0,225
42,0,224
42,0,223
42,0,221
42,0,218
42,0,214
42,0,210
42,0,209
42,0,208
42,0,207
42,0,206
42,0,203
42,0,202
42,0,201
42,0,200
42,0,198
42,0,193
42,0,192
42,0,190
42,0,188
42,0,186
42,0,185
42,0,183
42,0,179
42,0,167
42,1,162
42,1,161
42,0,157
42,0,147
42,0,146
42,0,144
42,0,143
42,0,140
42,0,138
42,0,134
42,0,132
42,0,131
42,0,127
42,0,125
42,0,123
42,0,122
42,0,121
42,0,119
42,0,118
42,0,114
42,0,105
42,0,103
42,0,101
42,0,100
42,0,99
42,0,98
42,0,96
42,0,95
42,0,93
42,0,91
42,0,89
42,0,88
42,0,85
42,0,83
42,0,81
42,0,80
42,0,79
42,0,75
42,0,73
42,0,72
42,0,70
42,0,67
42,0,65
42,0,64
42,0,63
42,0,62
42,0,60
42,0,58
42,0,57
42,0,54
42,1,50
42,1,49
42,1,40
42,0,37
42,1,34
42,1,33
42,0,32
42,1,30
42,1,24
42,1,22
42,1,21
42,1,20
42,1,17
42,0,13
42,1,11
42,1,10
42,1,7
42,1,4
42,1,0
41,0,337
41,0,333
41,0,329
41,1,303
41,0,301
41,0,297
41,0,286
41,0,285
41,0,284
41,0,283
41,0,281
41,0,279
41,0,278
41,0,277
41,0,276
41,0,272
41,0,271
41,0,270
41,0,269
41,0,268
41,0,267
41,0,266
41,0,265
41,0,264
41,0,262
41,0,261
41,0,260
41,0,259
41,0,258
41,0,255
41,0,254
41,0,252
41,0,251
41,0,250
41,0,248
41,0,243
41,0,242
41,0,238
41,0,237
41,0,233
41,0,232
41,0,230
41,0,229
41,0,228
41,0,225
41,0,224
41,0,223
41,0,221
41,0,220
41,0,218
41,1,215
41,0,210
41,0,206
41,0,202
41,0,201
41,0,200
41,0,198
41,0,193
41,0,192
41,0,189
41,0,186
41,0,183
41,1,177
41,0,165
41,1,162
41,1,161
41,0,159
41,0,158
41,0,157
41,0,156
41,0,153
41,0,147
41,0,146
41,0,144
41,0,143
41,0,142
41,0,141
41,0,140
41,0,138
41,0,137
41,0,136
41,0,135
41,0,134
41,0,132
41,0,131
41,0,130
41,0,129
41,0,127
41,0,126
41,0,125
41,0,123
41,0,122
41,0,121
41,0,119
41,0,118
41,0,116
41,0,114
41,0,113
41,0,112
41,0,110
41,0,107
41,0,103
41,0,101
41,0,99
41,0,95
41,0,94
41,0,93
41,0,92
41,0,91
41,0,89
41,0,88
41,1,84
41,0,80
41,0,79
41,0,78
41,0,77
41,0,76
41,0,73
41,0,72
41,0,70
41,0,69
41,0,67
41,0,65
41,0,64
41,0,60
41,0,58
41,1,50
41,1,49
41,0,46
41,0,37
41,1,33
41,0,32
41,1,22
41,1,21
41,1,19
41,1,11
41,1,10
41,1,7
41,1,5
41,1,4
41,0,3
41,1,2
40,0,340
40,0,339
40,0,329
40,0,328
40,0,327
40,0,301
40,0,297
40,0,286
40,0,285
40,0,284
40,0,283
40,0,281
40,0,279
40,0,278
40,0,276
40,0,275
40,0,274
40,0,272
40,0,271
40,0,270
40,0,269
40,0,268
40,0,267
40,0,266
40,0,265
40,0,264
40,0,263
40,0,262
40,0,261
40,0,260
40,0,259
40,0,258
40,0,257
40,0,255
40,0,254
40,0,253
40,0,252
40,0,251
40,0,250
40,0,248
40,0,243
40,0,242
40,0,237
40,0,233
40,0,232
40,0,231
40,0,230
40,0,229
40,0,228
40,0,226
40,0,225
40,0,224
40,0,221
40,0,220
40,0,218
40,0,214
40,0,210
40,0,209
40,0,208
40,0,207
40,0,206
40,0,204
40,0,203
40,0,202
40,0,201
40,0,200
40,0,198
40,0,197
40,0,196
40,0,193
40,0,192
40,0,186
40,0,183
40,0,168
40,0,167
40,0,166
40,1,162
40,0,159
40,0,158
40,0,157
40,0,156
40,0,153
40,0,151
40,0,150
40,0,149
40,0,147
40,0,146
40,0,144
40,0,142
40,0,141
40,0,140
40,0,138
40,0,137
40,0,136
40,0,135
40,0,134
40,0,132
40,0,131
40,0,130
40,0,129
40,0,128
40,0,127
40,0,126
40,0,125
40,0,123
40,0,122
40,0,121
40,0,120
40,0,119
40,0,118
40,0,117
40,0,116
40,0,114
40,0,113
40,0,112
40,0,110
40,0,109
40,0,108
40,0,107
40,0,105
40,0,103
40,0,101
40,0,100
40,0,99
40,0,95
40,0,94
40,0,93
40,0,92
40,0,91
40,0,89
40,0,88
40,0,85
40,0,80
40,0,79
40,0,78
40,0,75
40,0,74
40,0,73
40,0,72
40,0,71
40,0,70
40,0,69
40,0,67
40,0,65
40,0,64
40,0,63
40,0,62
40,0,60
40,0,58
40,0,53
40,1,49
40,0,46
40,0,44
40,1,40
40,0,39
40,0,37
40,1,33
40,1,28
40,1,25
40,1,24
40,1,22
40,1,21
40,1,20
40,0,13
40,1,11
40,1,10
40,1,5
40,1,4
40,0,3
40,1,2
39,0,340
39,0,339
39,0,337
39,0,333
39,0,331
39,0,329
39,0,327
39,0,315
39,0,310
39,0,308
39,0,301
39,0,298
39,0,297
39,0,294
39,0,286
39,0,285
39,0,284
39,0,283
39,0,281
39,0,280
39,0,279
39,0,278
39,0,276
39,0,273
39,0,272
39,0,271
39,0,270
39,0,269
39,0,268
39,0,267
39,0,266
39,0,265
39,0,264
39,0,263
39,0,262
39,0,261
39,0,260
39,0,259
39,0,258
39,0,257
39,0,256
39,0,255
39,0,254
39,0,253
39,0,252
39,0,251
39,0,250
39,0,249
39,0,248
39,0,247
39,0,246
39,0,243
39,0,242
39,0,240
39,0,239
39,0,238
39,0,237
39,0,236
39,0,235
39,0,234
39,0,233
39,0,232
39,0,231
39,0,230
39,0,229
39,0,228
39,0,227
39,0,226
39,0,225
39,0,224
39,0,223
39,0,221
39,0,220
39,0,218
39,0,217
39,0,213
39,0,210
39,0,209
39,0,208
39,0,207
39,0,206
39,0,204
39,0,203
39,0,202
39,0,201
39,0,200
39,0,198
39,0,196
39,0,195
39,0,193
39,0,192
39,0,191
39,0,190
39,0,189
39,0,186
39,0,184
39,0,183
39,0,175
39,0,174
39,0,169
39,0,168
39,0,167
39,0,166
39,1,162
39,0,160
39,0,158
39,0,157
39,0,151
39,0,148
39,0,147
39,0,146
39,0,145
39,0,144
39,0,143
39,0,142
39,0,141
39,0,140
39,0,138
39,0,137
39,0,136
39,0,135
39,0,134
39,0,132
39,0,131
39,0,129
39,0,127
39,0,125
39,0,124
39,0,123
39,0,122
39,0,121
39,0,119
39,0,118
39,0,117
39,0,116
39,0,114
39,0,113
39,0,112
39,0,111
39,0,109
39,0,107
39,0,106
39,0,105
39,0,104
39,0,103
39,0,100
39,0,99
39,0,97
39,0,95
39,0,94
39,0,93
39,0,92
39,0,91
39,0,89
39,0,88
39,0,85
39,0,83
39,0,80
39,0,79
39,0,75
39,0,73
39,0,72
39,0,71
39,0,70
39,0,69
39,0,67
39,0,65
39,0,64
39,0,63
39,0,62
39,0,60
39,0,58
39,0,50
39,1,49
39,0,48
39,0,46
39,0,44
39,0,42
39,0,37
39,0,35
39,1,33
39,1,28
39,0,22
39,0,13
39,1,11
39,0,6
39,1,4
38,0,333
38,0,329
38,0,324
38,0,323
38,0,321
38,0,320
38,0,318
38,0,317
38,1,311
38,0,301
38,0,298
38,0,297
38,0,288
38,0,286
38,0,284
38,0,283
38,0,281
38,0,275
38,0,272
38,0,271
38,0,270
38,0,269
38,0,268
38,0,267
38,0,266
38,0,265
38,0,264
38,0,263
38,0,262
38,0,261
38,0,260
38,0,259
38,0,258
38,0,257
38,0,255
38,0,254
38,0,252
38,0,248
38,0,243
38,0,239
38,0,238
38,0,237
38,0,236
38,0,231
38,0,230
38,0,229
38,0,228
38,0,226
38,0,225
38,0,224
38,0,223
38,0,221
38,0,219
38,0,218
38,0,217
38,0,216
38,0,214
38,0,213
38,0,212
38,0,210
38,0,209
38,0,207
38,0,206
38,0,203
38,0,202
38,0,201
38,0,200
38,0,198
38,0,197
38,0,195
38,0,194
38,0,193
38,0,192
38,0,191
38,0,190
38,0,189
38,0,188
38,0,186
38,0,185
38,0,184
38,0,183
38,0,182
38,0,181
38,0,179
38,0,175
38,0,172
38,0,171
38,0,168
38,1,162
38,0,157
38,0,147
38,0,146
38,0,144
38,0,143
38,0,142
38,0,141
38,0,138
38,0,137
38,0,136
38,0,135
38,0,134
38,0,132
38,0,131
38,0,129
38,0,127
38,0,126
38,0,125
38,0,123
38,0,122
38,0,121
38,0,118
38,0,117
38,0,116
38,0,114
38,0,107
38,0,103
38,0,101
38,0,100
38,0,95
38,0,94
38,0,93
38,0,92
38,0,91
38,0,88
38,0,86
38,0,85
38,0,84
38,0,83
38,0,82
38,0,81
38,0,80
38,0,79
38,0,78
38,0,75
38,0,74
38,0,73
38,0,72
38,0,71
38,0,70
38,0,69
38,0,67
38,0,65
38,0,64
38,0,63
38,0,62
38,0,60
38,0,58
38,0,57
38,0,55
38,0,54
38,1,50
38,1,49
38,0,46
38,1,41
38,1,40
38,0,37
38,1,34
38,1,33
38,0,32
38,1,31
38,1,28
38,1,24
38,1,22
38,1,21
38,1,20
38,1,19
38,1,17
38,1,11
38,1,9
38,1,7
38,1,5
38,1,4
38,1,2
38,0,1
38,1,0
37,0,337
37,0,329
37,0,308
37,0,301
37,0,298
37,0,297
37,1,291
37,0,286
37,0,283
37,0,281
37,0,279
37,0,278
37,0,277
37,0,276
37,0,275
37,0,274
37,0,272
37,0,271
37,0,270
37,0,269
37,0,268
37,0,267
37,0,266
37,0,264
37,0,263
37,0,262
37,0,261
37,0,260
37,0,259
37,0,258
37,0,257
37,0,255
37,0,254
37,0,252
37,0,250
37,0,248
37,0,243
37,0,232
37,0,230
37,0,229
37,0,226
37,0,225
37,0,224
37,0,223
37,0,221
37,0,220
37,0,218
37,0,210
37,0,209
37,0,207
37,0,206
37,0,203
37,0,202
